_from,_to,relType,sourceType,targetType
e_skills/358dca93-0cbe-4005-85f1-222f75c3747f,e_skills/3f4b9d78-6fef-4cca-83f6-c5b0f6d21b54,optional,knowledge,knowledge
e_skills/40d46802-1045-4cba-afec-811a2f51bd20,e_skills/c348e765-054c-40de-8609-0f894154d7d4,optional,knowledge,knowledge
e_skills/f232ee21-130b-4fb7-b349-eaef7fcf69b5,e_skills/c5cfb08b-491a-470b-90d7-9af0536c8197,optional,knowledge,knowledge
e_skills/95089148-3df7-4195-8f08-f0fbafc3890b,e_skills/08bb9a94-fec4-483e-ba60-0a2fb13a1a77,optional,knowledge,knowledge
e_skills/9b66aa74-40c4-4da6-abe0-99065ce736b4,e_skills/abbfa8b4-dd9d-430f-833b-59426a8a9650,optional,knowledge,knowledge
e_skills/939bea01-5301-4731-a152-15accce5f1cc,e_skills/d7fd9caa-c558-46f3-ad1e-a0e6c567f5e4,optional,knowledge,knowledge
e_skills/510f11e0-551b-4928-9cfd-0286704d962e,e_skills/ef1e56af-3162-4f72-8f6a-2f6fc5eb58de,optional,knowledge,knowledge
e_skills/0c1b940b-36c4-442c-b2af-3829ba630892,e_skills/c2667920-393d-4833-b83c-a35096bfe1d8,optional,knowledge,knowledge
e_skills/73fafb54-c2e4-4c41-a4e3-a3d693994087,e_skills/8e56c092-8bb1-48c7-87f8-43ac90ea678e,optional,knowledge,knowledge
e_skills/6e348c0a-40af-4c63-ade4-bcd7216ac6e5,e_skills/4f02bf89-dde7-4259-9eba-5bfacd81370f,essential,knowledge,knowledge
e_skills/7efb0d01-4832-4943-ac1b-e00b337106ea,e_skills/3c880e8f-dd50-4e58-988e-dcde3eecd62e,optional,knowledge,knowledge
e_skills/7efb0d01-4832-4943-ac1b-e00b337106ea,e_skills/446b492d-f7b2-46cf-a2df-5a3827c0ef77,optional,knowledge,knowledge
e_skills/65af4b2c-b52c-47e4-b037-4a5367000ae8,e_skills/54399b15-d813-4e8f-87dc-d5fac7ab3e4d,optional,knowledge,knowledge
e_skills/c9a24216-089d-40d3-ae14-a36096468121,e_skills/f0a15859-dc0f-49b9-a6f9-18609866e47c,optional,knowledge,knowledge
e_skills/072c0ff1-e2a9-4457-9469-d4cd2e78a5d4,e_skills/cb24a4e1-594e-4195-93ce-19eefe66c342,optional,knowledge,knowledge
e_skills/b214a8d6-e60a-409f-96d5-ff3c40cd373d,e_skills/0b65cf9e-bb79-4644-a57a-96c99a59cb83,optional,knowledge,knowledge
e_skills/65b14e64-ddb5-4f3a-8e40-6b0d7a200dc7,e_skills/47915ad1-0eeb-42e4-9a8c-49dc573504c0,optional,knowledge,knowledge
e_skills/65b14e64-ddb5-4f3a-8e40-6b0d7a200dc7,e_skills/a56df305-fb7a-4daa-bed8-cb9fc74bcf2b,optional,knowledge,knowledge
e_skills/290edb33-346f-464d-ad87-efece628df25,e_skills/e05edfb0-b71e-4d91-8834-67b90cfd8f62,optional,knowledge,knowledge
e_skills/290edb33-346f-464d-ad87-efece628df25,e_skills/65fd577b-00ed-465a-afea-9f9b66524ac3,optional,knowledge,knowledge
e_skills/9214558e-023a-4061-b297-667ef2fb07fc,e_skills/961e8dc2-cd8e-4c28-94eb-b0b725448001,optional,knowledge,knowledge
e_skills/4e17972a-eeea-43b6-a2bc-f034d9da0a17,e_skills/470880ab-8e8f-4c42-9302-2866eb9e3a30,optional,knowledge,knowledge
e_skills/cfa32cf0-f481-46ee-a26c-a45929e18c59,e_skills/d8db77bd-5a86-44eb-898a-f9b11c6479d7,optional,knowledge,knowledge
e_skills/2300ce98-3625-4b7c-9163-87960f6a62b7,e_skills/21ee0181-1021-4820-977f-6d47967ba5db,optional,knowledge,knowledge
e_skills/ea6cce85-551c-46d4-91c6-de8df3e46bb6,e_skills/6ec98a00-efd5-4e72-9b4c-bf02892f76dc,optional,knowledge,knowledge
e_skills/a1dfc09a-2433-42b0-a636-cfd8840a6df2,e_skills/2b16378d-4331-4f42-9828-cf2a537ee0fd,optional,knowledge,knowledge
e_skills/b516b99c-a7b9-4669-833c-9642861335b6,e_skills/0b65cf9e-bb79-4644-a57a-96c99a59cb83,optional,knowledge,knowledge
e_skills/bfa6e2e8-4f52-4033-ae65-b5b5261295f8,e_skills/65ba1ece-71c7-4fdd-ad7c-69be1c103f94,optional,knowledge,knowledge
e_skills/bfa6e2e8-4f52-4033-ae65-b5b5261295f8,e_skills/fec42783-b9e9-4e3a-9ec9-cf1ff6f33faf,optional,knowledge,knowledge
e_skills/bfa6e2e8-4f52-4033-ae65-b5b5261295f8,e_skills/71833bd7-d8c1-434c-a4be-358c5c9c2be5,optional,knowledge,knowledge
e_skills/304cbe17-57d2-4a81-abaf-ca7fb30c133c,e_skills/9f025ac4-b5d4-4c8b-b064-c2efd4efcc43,optional,knowledge,knowledge
e_skills/24d4177d-f0ef-4498-83c7-0aeb866591d4,e_skills/59d01e9c-2fb7-41a4-9bcb-15c63d18ea59,optional,knowledge,knowledge
e_skills/8bac8597-a818-4483-b5e8-32f5fc681115,e_skills/2a36e99a-5812-4f76-b5f7-ec705f536df8,optional,knowledge,knowledge
e_skills/79f6c376-cdde-4701-ba63-26d84bf945f8,e_skills/0c9e0115-6c82-4a97-a0e9-32dcadd13f55,optional,knowledge,knowledge
e_skills/03685306-c981-4a3f-8a20-48ce61190525,e_skills/98c153d9-8470-410b-a702-632e8a09bf66,optional,knowledge,knowledge
e_skills/48e8ad06-47f2-4605-9bd0-d882587994fc,e_skills/450342fc-0890-408c-9125-eeffa495b5c4,optional,knowledge,knowledge
e_skills/48e8ad06-47f2-4605-9bd0-d882587994fc,e_skills/1184dd3c-8cc3-4e69-a188-b28e0f35e4bb,optional,knowledge,knowledge
e_skills/85985fc2-32f8-4b44-999a-790d3ce778a1,e_skills/f243f04c-5760-40b9-a296-07748e334881,optional,knowledge,knowledge
e_skills/85985fc2-32f8-4b44-999a-790d3ce778a1,e_skills/cf0f6a75-0b1a-4fe8-8267-b940feb7f725,optional,knowledge,knowledge
e_skills/ddaba4d9-7518-469a-83d0-c22cd72f2f88,e_skills/ac805ed9-147c-4e30-aad3-b90c8edb2fbb,optional,knowledge,knowledge
e_skills/f4150ee3-5107-4b9a-aab2-b5a6c8b50d03,e_skills/f6157b60-0965-49ae-ae96-73945771c00b,optional,knowledge,knowledge
e_skills/f4150ee3-5107-4b9a-aab2-b5a6c8b50d03,e_skills/34c076a6-f0ab-4b3b-8cab-1689148ee68e,optional,knowledge,knowledge
e_skills/9a85b453-bf74-4e72-b1c6-1be68844aca6,e_skills/ed624f30-2257-4294-a87e-26e03b40e8f9,optional,knowledge,knowledge
e_skills/e1b356ae-2f0e-42bb-88a4-32422075b20b,e_skills/c0994841-c45f-4da9-bbf5-9aed0c9c99fe,optional,knowledge,knowledge
e_skills/e1b356ae-2f0e-42bb-88a4-32422075b20b,e_skills/0589e272-adac-47e3-b85f-d688966cefe2,optional,knowledge,knowledge
e_skills/e1b356ae-2f0e-42bb-88a4-32422075b20b,e_skills/c111057f-4eaf-43b0-be2a-5836015ec540,optional,knowledge,knowledge
e_skills/a8993455-c798-42d8-8b09-757a5c3c3789,e_skills/b684101e-7e30-44fd-ae85-d0313f8ac469,optional,knowledge,knowledge
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/78624fe5-74cd-4a57-9f51-3dac29e9c1bf,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/6fe43f66-1a12-44af-936c-bd8da3b928ea,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/995e2fdb-0a4e-4e87-b93c-0f67e9608670,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/85ded4db-0a9d-4b45-bfc0-658a0670d078,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/46d74904-26cc-4968-9f8d-f693f8b6c90a,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/ad7ce805-f318-4360-9122-243467f0c12f,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/e5ecd7d7-f868-43b5-99c5-ff80a775925f,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/dd53eadf-800b-4f8a-a675-6653f6a322d6,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/2dd19962-8bfe-4c96-8416-46ce15341972,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/e820cfcd-6dab-47a5-8639-b95a93663bce,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/d86c58ec-0f9e-4603-ad64-c272e40701cf,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/693e33a6-019f-487b-a015-3fa042599fd5,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/346d870e-fa15-4d09-8031-1f9ef63df840,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/048057ee-7546-430a-b058-27a90d392c59,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/7b5cc471-c798-45f2-a271-a84366b3da2a,essential,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/5064795f-37df-4a45-b5e1-ecd6c1cf5931,optional,,
e_skills/d316c589-ba87-47a9-861e-ce9313cb3291,e_skills/e94c0140-5ddf-49bc-9155-0478b498459f,optional,,
e_skills/52412933-7e0f-44d4-952d-5b95a524fec6,e_skills/6e06518a-6d00-4a6a-ae3d-b029b934d6e6,optional,knowledge,knowledge
e_skills/c41b309a-ad54-4cf3-8ba8-0523e84882e5,e_skills/b5fef359-50d1-4bd7-bce9-16a986193554,optional,knowledge,knowledge
e_skills/a220e8f7-a80b-474f-b4f4-6c8624481ede,e_skills/f6e9c9f4-7c54-4d7b-abf4-53f13456dc0c,optional,knowledge,knowledge
e_skills/56c3ba9f-71af-4855-bdd9-8368afaef278,e_skills/0b32f463-c5cf-46ff-87e1-743e916b07c9,optional,knowledge,knowledge
e_skills/85379f45-8b88-46dd-af22-2a760aa7c6bc,e_skills/5bad2a52-3c0d-4411-b7f9-1c92b6b33250,optional,knowledge,knowledge
e_skills/acfa3daf-a4ce-4237-8219-3ea70ecf67a4,e_skills/29d255a7-771c-4253-a4a6-020be08c3a5a,optional,knowledge,knowledge
e_skills/7157fad8-9a71-4d64-9d0a-043afb28e5d4,e_skills/63e37cc9-4d83-4df9-9d6d-112325d75721,optional,knowledge,knowledge
e_skills/360081d4-9476-4c81-9961-af250acf609a,e_skills/e95c02e7-8f6e-4508-911b-08458a869100,optional,knowledge,knowledge
e_skills/9d51887e-c16f-490c-bc0a-701fc674f4c3,e_skills/6b4db022-fdc6-4849-bb31-abcaf65592e8,optional,knowledge,knowledge
e_skills/9d51887e-c16f-490c-bc0a-701fc674f4c3,e_skills/0faed0dd-7998-4668-a07c-13fbd22c5342,optional,knowledge,knowledge
e_skills/8344d737-6707-4bb9-bddb-e4a3f1bc6198,e_skills/d0c39783-bc98-481b-9d97-f368dc83e22e,optional,knowledge,knowledge
e_skills/9d77359c-1170-42b2-a751-17c908af9f18,e_skills/b137b4fc-65ab-44f3-8cf5-263fa111bcd3,optional,knowledge,knowledge
e_skills/83055a66-36cb-4cbc-9459-9f193fe47d8f,e_skills/fe97baa7-d54c-4ca4-9d2e-2a12e3091c3b,optional,knowledge,knowledge
e_skills/83055a66-36cb-4cbc-9459-9f193fe47d8f,e_skills/63d3fd27-f0aa-444f-a76e-90d4090d7eee,optional,knowledge,knowledge
e_skills/c4f420ff-2d4d-4ddf-804c-cb361c37ea73,e_skills/8bbd78d1-ce3e-4576-b6da-e159e7cda663,optional,knowledge,knowledge
e_skills/9f939b57-56a1-4fc7-a4b5-d0b104ccfed3,e_skills/b42999cf-ec4f-4ccd-bc7f-639adfb3b919,optional,knowledge,knowledge
e_skills/cdc13198-8cc9-4670-adb5-3cf69c5aa05b,e_skills/584ce62b-b5f3-4e22-8db1-52b7167d1d06,optional,knowledge,knowledge
e_skills/7cda4393-a893-4d39-a4cc-13bd1527b04b,e_skills/5978c04e-1301-4e94-b6a0-0ef07d5d073b,optional,knowledge,knowledge
e_skills/1417e286-37a7-4f69-bc48-a83a9b37a273,e_skills/7b600365-d041-4294-85d7-e0127cad4509,optional,knowledge,knowledge
e_skills/1417e286-37a7-4f69-bc48-a83a9b37a273,e_skills/408e4b40-feb1-4bad-b28d-47dd260376f6,optional,knowledge,knowledge
e_skills/feae455c-64ba-47db-bb1a-af9c33fd0def,e_skills/3d4ed451-ae49-40d4-80c7-de1cf96a4f4b,optional,knowledge,knowledge
e_skills/feae455c-64ba-47db-bb1a-af9c33fd0def,e_skills/8620f4b3-dcda-4e84-917c-93c519ac4515,optional,knowledge,knowledge
e_skills/feae455c-64ba-47db-bb1a-af9c33fd0def,e_skills/b95bc8ab-b307-46ca-a67f-7d326b3a0c8a,optional,,
e_skills/75c02512-b2ed-42f4-936b-05c61064414a,e_skills/5235c99f-f091-4358-a49d-aae082548a81,optional,knowledge,knowledge
e_skills/dea0de74-1382-430f-8f09-9d85e37f575a,e_skills/8363897f-6a0b-4697-806b-d376f81b8502,optional,knowledge,knowledge
e_skills/ef431e77-6d96-4915-89aa-b5297eab6eb9,e_skills/8e70aadd-5fcd-4970-87fe-5d985d8590c4,optional,knowledge,knowledge
e_skills/ef431e77-6d96-4915-89aa-b5297eab6eb9,e_skills/02d2e09e-c789-4006-a758-bd7f92be2885,optional,knowledge,knowledge
e_skills/6c070299-50dc-4955-9803-b43f098a8220,e_skills/3d088896-9060-4b34-9b94-2e70d97c070c,optional,knowledge,knowledge
e_skills/6c070299-50dc-4955-9803-b43f098a8220,e_skills/a87c6f49-6d25-41de-acac-ebd1d0876941,optional,knowledge,knowledge
e_skills/5cdf6b6c-627a-43e2-ade9-0721f0a40b43,e_skills/397b0fe8-9123-4987-b32e-5abb2145bfe1,optional,knowledge,knowledge
e_skills/d0d2d3f5-7624-46b2-9758-80ec5cfee478,e_skills/9f025ac4-b5d4-4c8b-b064-c2efd4efcc43,optional,knowledge,knowledge
e_skills/35db9f36-8d81-4474-b162-2bcdc840c3a1,e_skills/3f4b9d78-6fef-4cca-83f6-c5b0f6d21b54,optional,knowledge,knowledge
e_skills/6a9ae560-ed8c-4fed-9ad9-ccb5d84e4a19,e_skills/978e7bba-777a-4765-9ef7-0a08fe8c1b14,optional,knowledge,knowledge
e_skills/aa0466c3-aa60-41e1-9abb-9c4db522e30e,e_skills/47915ad1-0eeb-42e4-9a8c-49dc573504c0,optional,knowledge,knowledge
e_skills/126a4e30-a659-4d72-8398-02d5104577ee,e_skills/7166f8c6-526f-4f50-81e6-6142be16319c,optional,knowledge,knowledge
e_skills/126a4e30-a659-4d72-8398-02d5104577ee,e_skills/0b32f463-c5cf-46ff-87e1-743e916b07c9,optional,knowledge,knowledge
e_skills/abac595f-1a25-498e-b982-442e2f9c0319,e_skills/50d9cfb3-0f7a-4a8d-8d01-37f04c3b5c76,optional,knowledge,knowledge
e_skills/abac595f-1a25-498e-b982-442e2f9c0319,e_skills/fc7fb6c0-2923-4c0c-bdd6-6f3e0b81e4b5,optional,knowledge,knowledge
e_skills/abac595f-1a25-498e-b982-442e2f9c0319,e_skills/d73cd7d8-2d42-4dcc-8486-90953b963260,optional,,
e_skills/059a0d43-5652-4dc5-963c-ddba96d9f73a,e_skills/6cb86351-6203-4e10-bd1e-6dc5f993d53f,optional,knowledge,knowledge
e_skills/3076de34-c69c-451a-8957-e6953fda6350,e_skills/2416b752-7875-46ae-a417-a3469c66e074,optional,knowledge,knowledge
e_skills/e401aad5-d2e6-4321-9fc1-661b235f3e84,e_skills/555971c2-4ddc-4d21-8b25-586a5aa62c58,optional,knowledge,knowledge
e_skills/e401aad5-d2e6-4321-9fc1-661b235f3e84,e_skills/cb24a4e1-594e-4195-93ce-19eefe66c342,optional,knowledge,knowledge
e_skills/e401aad5-d2e6-4321-9fc1-661b235f3e84,e_skills/181c3103-d5ba-4522-b21d-8b718e109998,optional,knowledge,knowledge
e_skills/a32eb5f8-772b-4be4-bf01-1d2583d94315,e_skills/8783ea6d-de9a-4d54-a889-de379f8c8733,optional,knowledge,knowledge
e_skills/02f42d1b-8602-4de6-a648-28483948cb9c,e_skills/0589e272-adac-47e3-b85f-d688966cefe2,optional,knowledge,knowledge
e_skills/f8078f1c-282b-4947-8551-b04f38135a07,e_skills/31f40c90-e06f-4aa2-a8de-b547d19c0533,optional,knowledge,knowledge
e_skills/1cbfc56c-6c95-4f7d-b378-a5e6dc8eb83d,e_skills/c0994841-c45f-4da9-bbf5-9aed0c9c99fe,optional,knowledge,knowledge
e_skills/1cbfc56c-6c95-4f7d-b378-a5e6dc8eb83d,e_skills/0589e272-adac-47e3-b85f-d688966cefe2,optional,knowledge,knowledge
e_skills/a468cbf6-a31e-4d1c-8286-bf2a93e2b260,e_skills/f4cda92c-2f9f-4319-8224-dcaf1dd22e21,optional,knowledge,knowledge
e_skills/98f13f19-a4d1-4021-a335-d6eb92c8ee6a,e_skills/16dfe16b-d8af-4626-b719-63ccd2fd37f1,optional,knowledge,knowledge
e_skills/98f13f19-a4d1-4021-a335-d6eb92c8ee6a,e_skills/e9396caa-1482-4dc9-8219-04e56ec5b5c7,optional,knowledge,knowledge
e_skills/f8e2681c-b76a-472b-9ff7-24acf74a1290,e_skills/0fca4242-45df-4840-86b6-4ffdffe36af1,optional,knowledge,knowledge
e_skills/ae9d9c9a-6469-4a0d-ae59-b966e27c373d,e_skills/181c3103-d5ba-4522-b21d-8b718e109998,optional,knowledge,knowledge
e_skills/6fedef48-3fb7-4d40-8d47-84062122fcb4,e_skills/9bb16cc0-1336-453e-95c8-f3f97a77b183,optional,knowledge,knowledge
e_skills/cab03f7a-d1dc-44a1-9f90-44eddc8d3d70,e_skills/cf2f2e90-1597-4f07-9818-19e865376e35,optional,knowledge,knowledge
e_skills/cab03f7a-d1dc-44a1-9f90-44eddc8d3d70,e_skills/d249b52e-1e15-4792-91b1-58d395b19847,optional,knowledge,knowledge
e_skills/08196b1a-b8a4-4c05-8b21-088c7add230a,e_skills/4fd8b546-9d8a-43b5-9cbf-ff280a641d29,optional,knowledge,knowledge
e_skills/08196b1a-b8a4-4c05-8b21-088c7add230a,e_skills/6f5d81bb-7692-4f76-bbbd-930b39252e6a,optional,knowledge,knowledge
e_skills/42a077b6-81fd-473c-ab53-fb90e9e9aab7,e_skills/3f4b9d78-6fef-4cca-83f6-c5b0f6d21b54,optional,knowledge,knowledge
e_skills/2f7acbb1-eab6-4bc7-9549-64c26c185860,e_skills/1184dd3c-8cc3-4e69-a188-b28e0f35e4bb,optional,knowledge,knowledge
e_skills/8ad75a10-8016-43f3-b32b-60e10bdfe6b4,e_skills/1d5601db-2a45-43b8-be08-b5a78755ddec,essential,knowledge,knowledge
e_skills/8ad75a10-8016-43f3-b32b-60e10bdfe6b4,e_skills/af55b1fe-d99b-43b5-ac99-7d1a275c41e2,optional,knowledge,knowledge
e_skills/8ad75a10-8016-43f3-b32b-60e10bdfe6b4,e_skills/11e555f2-d2a8-4912-81bd-2e1379c7195f,optional,knowledge,knowledge
e_skills/4866f056-4421-4501-9c4f-ba5e49fe9600,e_skills/70b41425-7c44-480c-bba3-ebf7b7ce120b,optional,knowledge,knowledge
e_skills/8e6a53e4-d723-4d23-a866-4aa01a5aee72,e_skills/bfb7d91d-826a-4eca-b529-a4c5ee7f734a,optional,knowledge,knowledge
e_skills/e9ddb478-c70e-406a-8491-bab6d2ab9793,e_skills/35b5872d-84bf-4ae2-8160-5a8d80516dc3,optional,knowledge,knowledge
e_skills/e9ddb478-c70e-406a-8491-bab6d2ab9793,e_skills/4e6d3997-336c-480b-b867-cdcab572ded1,optional,knowledge,knowledge
e_skills/36372165-8963-4e34-9d7e-f94917729f23,e_skills/d4418011-2219-40d4-90ed-ea1974688786,optional,knowledge,knowledge
e_skills/c171da85-9ea4-4181-83a3-6a9e47cafc63,e_skills/5fa96ceb-1428-4462-bb97-af6ae15abb26,optional,knowledge,knowledge
e_skills/f6ae17e8-93b3-4e2c-9a45-e7d82197127e,e_skills/f1b67076-9b73-4a4e-b501-0a3b2be4286b,optional,knowledge,knowledge
e_skills/f6ae17e8-93b3-4e2c-9a45-e7d82197127e,e_skills/ad735bc6-b743-40fa-9c8f-99597aa3a36b,optional,knowledge,knowledge
e_skills/5abc8744-e1e9-41d2-aee3-89cd4b8f64e2,e_skills/d4418011-2219-40d4-90ed-ea1974688786,optional,knowledge,knowledge
e_skills/5abc8744-e1e9-41d2-aee3-89cd4b8f64e2,e_skills/d5b3d08f-6c7c-416f-b0db-efce57e25ec6,optional,knowledge,knowledge
e_skills/267560f4-daa1-4538-8f0e-b5b792814145,e_skills/5bad2a52-3c0d-4411-b7f9-1c92b6b33250,optional,knowledge,knowledge
e_skills/018a2d33-05b3-4d35-8d5c-a16234366193,e_skills/1764385e-58c4-4fdc-ba71-4028cc60d4ec,optional,knowledge,knowledge
e_skills/018a2d33-05b3-4d35-8d5c-a16234366193,e_skills/ef926435-761c-48de-bcb1-0c056dbf5ec7,optional,knowledge,knowledge
e_skills/702e5a26-e7b7-4f60-8022-a4435ffabbda,e_skills/6440d220-4aec-4cb5-8403-2a809b52bbdb,optional,knowledge,knowledge
e_skills/702e5a26-e7b7-4f60-8022-a4435ffabbda,e_skills/32b7b121-2659-4aeb-a08c-3cac07ef55a7,optional,knowledge,knowledge
e_skills/21a87746-e09c-4a4c-8724-074336cf8c87,e_skills/f3561e60-5de1-464d-999c-c7aecbbd56dc,optional,knowledge,knowledge
e_skills/8bf6c129-ffd9-450c-94c6-1a46892f471c,e_skills/61ff195f-7f44-4fa0-a3a9-8f67f9b607ea,optional,knowledge,knowledge
e_skills/8bf6c129-ffd9-450c-94c6-1a46892f471c,e_skills/627eff7b-e4c1-42c1-802f-98e8e9950259,optional,knowledge,knowledge
e_skills/d5d4cafd-736b-4a89-a082-82e776fc65b7,e_skills/c790346b-0f81-4abf-82f2-8686d21cc034,optional,knowledge,knowledge
e_skills/7fea698c-0c5d-40c4-9816-be97a91a22a4,e_skills/d5ba1955-7189-4940-a5e7-917a8ee5f1d5,optional,knowledge,knowledge
e_skills/7fea698c-0c5d-40c4-9816-be97a91a22a4,e_skills/0c07fcfa-48b9-4f84-8caa-27f7e6a8e588,optional,knowledge,knowledge
e_skills/31d811b7-bc8d-4afb-91c2-87c90c854e24,e_skills/8107597c-46d7-4802-a09a-f0a3e580b9f4,optional,knowledge,knowledge
e_skills/79b0b0a9-e5af-423c-9de5-87718e1e8a2c,e_skills/539af034-a106-4641-b582-d63aa14766f4,optional,knowledge,knowledge
e_skills/69db87d6-aa5b-4b4b-9021-596ae8d5f9ac,e_skills/98be9a0d-bfd6-471c-9e15-db89f9d9f63b,optional,knowledge,knowledge
e_skills/69db87d6-aa5b-4b4b-9021-596ae8d5f9ac,e_skills/2b3e2a75-e51b-4656-9054-17a5729c4b6c,optional,knowledge,knowledge
e_skills/69db87d6-aa5b-4b4b-9021-596ae8d5f9ac,e_skills/7d266e6f-ad95-4687-94f8-2ca4bd99403a,optional,knowledge,knowledge
e_skills/58ebbd78-1463-48a0-b7e2-2880c5004441,e_skills/22f90b04-79ee-4d7a-b1f5-ca4c16413d43,optional,knowledge,knowledge
e_skills/8ec6e3dc-e34a-4f85-8e8d-617361100b74,e_skills/ab2f1434-9773-4bd9-b4b0-0a9310c4a5ea,optional,knowledge,knowledge
e_skills/c2b4c0fc-6959-4700-88a2-ace886ae8a5d,e_skills/0b65cf9e-bb79-4644-a57a-96c99a59cb83,optional,knowledge,knowledge
e_skills/122e2c4e-ec25-41cd-ab03-923f45313692,e_skills/0e7e2df2-2992-4b68-8614-08d343c2da2f,optional,knowledge,knowledge
e_skills/122e2c4e-ec25-41cd-ab03-923f45313692,e_skills/90037ba1-485a-4385-8e39-5b341bece5f8,optional,knowledge,knowledge
e_skills/65fd577b-00ed-465a-afea-9f9b66524ac3,e_skills/5027bce2-45a1-4948-aa52-5b8f21afa16d,essential,knowledge,knowledge
e_skills/bc1868fc-7ea4-496a-8bc7-72538411499f,e_skills/7d5a72b9-0640-49eb-ad34-ee9abd48c377,optional,knowledge,knowledge
e_skills/3afb94e0-2760-40aa-bb9c-b2a01d5a2e7f,e_skills/2416b752-7875-46ae-a417-a3469c66e074,optional,knowledge,knowledge
e_skills/84d50486-2cf1-44ee-b58b-a1d6f0a5daf3,e_skills/480c7655-8515-4bb9-b664-a24adb8e52ac,optional,knowledge,knowledge
e_skills/11394ca0-8b40-4689-b666-d4c8b29518ef,e_skills/c2845d5f-dddf-498d-be87-5a0cbb98d4dc,essential,knowledge,knowledge
e_skills/655589d1-4496-40fd-b94e-91229bd01345,e_skills/cc0813e3-4529-4d6a-85b5-a9f6004ecdda,optional,knowledge,knowledge
e_skills/655589d1-4496-40fd-b94e-91229bd01345,e_skills/ce04f710-48fc-4fcb-88ec-7fbd0a8eb4f8,optional,knowledge,knowledge
e_skills/655589d1-4496-40fd-b94e-91229bd01345,e_skills/92a27c91-6fe2-4bec-a7c6-8c98150cc29f,optional,knowledge,knowledge
e_skills/5d8a4dfc-4a9b-4a03-9621-b8c7deb3183e,e_skills/5999a042-f1e4-4af8-bdf5-870732f5c597,optional,knowledge,knowledge
e_skills/4d4d0633-3d84-417e-ae49-7e92e84b45fe,e_skills/ab716f5f-d792-416c-8ab7-ed222a180ec9,optional,knowledge,knowledge
e_skills/4d4d0633-3d84-417e-ae49-7e92e84b45fe,e_skills/c26a22e9-948f-43fd-b386-006f70b8b6fa,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/14c60483-40b1-4b10-bae1-3716e889b5b5,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/78624fe5-74cd-4a57-9f51-3dac29e9c1bf,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/874e3bb6-7edc-4038-bf01-40816d4f1576,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/be551ec5-51e4-4bf2-9a1d-c7f2ce385d77,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/995e2fdb-0a4e-4e87-b93c-0f67e9608670,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/3558f423-fbcb-45c7-b3ce-fa20784a6249,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/27869c6c-4aad-4053-ac7e-cc7b591a3123,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/2dd19962-8bfe-4c96-8416-46ce15341972,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/e820cfcd-6dab-47a5-8639-b95a93663bce,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/693e33a6-019f-487b-a015-3fa042599fd5,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/b858b8a3-c42d-42b3-88a6-5eb9889edb7f,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/346d870e-fa15-4d09-8031-1f9ef63df840,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/721d5517-aee6-4768-a658-56d075d29f31,optional,,
e_skills/9004ca62-a4ae-4c60-8635-f5ad0a4fdc0c,e_skills/ed141fd1-d39d-41ba-927f-73a73eeb73dd,optional,,
