_id,Scale ID,Element ID,O*NET-SOC Code
o_jobSkills/0bd9f0a2-22a1-4671-a63b-e1859d64aecc,,2.B.1.b,51-4121.07
o_jobSkills/672d5968-234b-413a-a2fe-8ee713b31277,,2.B.1.c,51-4121.07
o_jobSkills/2c5b4cc3-5172-4e6e-a7a5-f92cc12ff1c6,,2.B.1.d,51-4121.07
o_jobSkills/9002e39e-9546-4c14-b42f-4d863e6563cd,,2.B.1.e,51-4121.07
o_jobSkills/8de9fce4-e2ac-422d-833f-9773d2ca5a12,,2.B.1.f,51-4121.07
o_jobSkills/2fc8b018-dc15-4f0e-84b2-59a25dd9feb3,,2.B.2.i,51-4121.07
o_jobSkills/71395197-3931-4113-89e1-2e6973e0702c,,2.B.3.a,51-4121.07
o_jobSkills/d4c6458d-5330-4e99-8ed7-6fe3f3f85c3e,,2.B.3.b,51-4121.07
o_jobSkills/428a3323-1da3-4d08-95d4-8b4ad4b1ede9,,2.B.3.c,51-4121.07
o_jobSkills/3dac4df7-eb39-4b1d-8c0f-dd2b5351a729,,2.B.3.d,51-4121.07
o_jobSkills/b600a2ba-13d6-4007-9192-d44fbcc77d54,,2.B.3.e,51-4121.07
o_jobSkills/1e50396d-147f-49ea-b5a2-c1f540a89a5f,,2.B.3.g,51-4121.07
o_jobSkills/121417a4-e308-481a-906e-94200aac0b28,,2.B.3.h,51-4121.07
o_jobSkills/ec996e2b-a497-4aa8-8c74-b1d755215365,,2.B.3.j,51-4121.07
o_jobSkills/07b99a1c-723b-4071-b246-321c04ce1472,,2.B.3.k,51-4121.07
o_jobSkills/9ec136c1-6361-4863-86b4-a4a06a6eed13,,2.B.3.l,51-4121.07
o_jobSkills/e6b2317c-46c0-4071-8cd5-5b2d1fd8fccc,,2.B.3.m,51-4121.07
o_jobSkills/da96a460-5a6d-42dc-a89c-8e3e008d0797,,2.B.4.e,51-4121.07
o_jobSkills/9ab40962-b745-44fc-88cd-d4bda691ab0c,,2.B.4.g,51-4121.07
o_jobSkills/375546ce-957d-4287-b697-0c5eef0c8666,,2.B.4.h,51-4121.07
o_jobSkills/fcdb0a29-6fc3-4ad5-b5c9-6aacb9b9f271,,2.B.5.a,51-4121.07
o_jobSkills/adbb2110-cfe3-4f40-bbdb-22c78a03e714,,2.B.5.b,51-4121.07
o_jobSkills/72e016e3-c64d-43ed-9d41-1ebfbbb6e361,,2.B.5.c,51-4121.07
o_jobSkills/7193c1e6-8049-4b23-abde-7e5a2f8dca81,,2.B.5.d,51-4121.07
o_jobSkills/2580d873-828d-4285-b6d1-28d0b953654e,,2.A.1.a,51-4122.00
o_jobSkills/2cf5ae4a-ec85-4850-a821-a4f59bec9071,,2.A.1.b,51-4122.00
o_jobSkills/2f3b68f8-3edd-45c5-8435-7d039d0f3da7,,2.A.1.c,51-4122.00
o_jobSkills/9fa3e49d-0ff2-4836-ab9c-554ed33e1a3e,,2.A.1.d,51-4122.00
o_jobSkills/fa1f5452-3635-4aca-ae60-0379799f0850,,2.A.1.e,51-4122.00
o_jobSkills/60aab57e-08b5-4e70-8d05-5de372974d6e,,2.A.1.f,51-4122.00
o_jobSkills/c8627f8c-747a-4d69-9e31-436c34857eba,,2.A.2.a,51-4122.00
o_jobSkills/dcfce2cf-305c-468d-8528-0122a495f181,,2.A.2.b,51-4122.00
o_jobSkills/d12aa443-b857-4a02-bda1-22f7cd873936,,2.A.2.c,51-4122.00
o_jobSkills/75ef3953-aa3d-425a-8ac0-85c5e442a1e9,,2.A.2.d,51-4122.00
o_jobSkills/c6b500b8-3dd4-41fb-ad53-80ce374e9872,,2.B.1.a,51-4122.00
o_jobSkills/10847b3b-fad8-4f67-984e-f73239080cf3,,2.B.1.b,51-4122.00
o_jobSkills/8d8b06c3-7ec5-4aae-862a-2ef72c7694cc,,2.B.1.c,51-4122.00
o_jobSkills/d8375aab-9c5d-462a-8857-1739a470ae5b,,2.B.1.d,51-4122.00
o_jobSkills/9492795a-bbbe-4549-9b13-3f9e28610688,,2.B.1.e,51-4122.00
o_jobSkills/0bf10901-fc3d-4c30-b73c-dc7c2677bfb1,,2.B.1.f,51-4122.00
o_jobSkills/90cd51ba-b96c-4cb1-9967-b646ae320466,,2.B.2.i,51-4122.00
o_jobSkills/4ba6814b-dc7c-4efe-b742-8fce11240cce,,2.B.3.a,51-4122.00
o_jobSkills/0d9108c6-fbb6-42b1-9f4b-ce4df4c14180,,2.B.3.b,51-4122.00
o_jobSkills/af764723-c879-4b0e-95aa-6e2d22d23017,,2.B.3.c,51-4122.00
o_jobSkills/e1433126-94e3-4607-b5b5-745650b5c5c4,,2.B.3.d,51-4122.00
o_jobSkills/15e138e3-d3c6-4820-818b-453d19398798,,2.B.3.e,51-4122.00
o_jobSkills/c1bf109f-f18a-402e-84c3-76934d752b15,,2.B.3.g,51-4122.00
o_jobSkills/a6288069-3e3b-46a2-bd17-32b9c75cbf0c,,2.B.3.h,51-4122.00
o_jobSkills/6e86f851-986b-4ee3-9807-7eb7830a672b,,2.B.3.j,51-4122.00
o_jobSkills/5b705b2f-63a0-4f46-b196-fb18acfda51c,,2.B.3.k,51-4122.00
o_jobSkills/6035cca8-8d15-4f31-861b-f3b1637fe78b,,2.B.3.l,51-4122.00
o_jobSkills/c371febb-8ef8-4e9e-a6bb-0491038a94e4,,2.B.3.m,51-4122.00
o_jobSkills/f2c2b745-ef49-4d48-ad2f-5208302f7b24,,2.B.4.e,51-4122.00
o_jobSkills/27c60dad-cc93-4614-aff8-44a9d052f00a,,2.B.4.g,51-4122.00
o_jobSkills/3553a374-cb49-4b6a-83f7-2443a24f6a92,,2.B.4.h,51-4122.00
o_jobSkills/2df6dbfc-601b-4245-aee8-bf38c04edb27,,2.B.5.a,51-4122.00
o_jobSkills/888206b1-0a03-46a4-a62d-6e6320480996,,2.B.5.b,51-4122.00
o_jobSkills/5e778f18-b153-4acc-b8ff-64bcced56428,,2.B.5.c,51-4122.00
o_jobSkills/60cb8e4d-117a-4b7e-8a5a-1b4f608f4380,,2.B.5.d,51-4122.00
o_jobSkills/dea36542-97f5-4455-ab14-5f94063efe66,,2.A.1.a,51-4191.00
o_jobSkills/b9611094-18dc-4ea4-8823-44febc964bf2,,2.A.1.b,51-4191.00
o_jobSkills/c98e50a7-1138-4145-baf3-bab5a27cf504,,2.A.1.c,51-4191.00
o_jobSkills/5d02ae44-5914-47b9-8b48-fa5a2a258be5,,2.A.1.d,51-4191.00
o_jobSkills/37cf736e-4a1a-43a4-8871-1e05c40b561d,,2.A.1.e,51-4191.00
o_jobSkills/a26f4b4f-d786-40e5-ad9d-9582e7667f08,,2.A.1.f,51-4191.00
o_jobSkills/921ea747-3dd8-4fe9-aa71-796c295dc7b6,,2.A.2.a,51-4191.00
o_jobSkills/6b75552f-e147-4a2b-a9a0-cd74baf47ad8,,2.A.2.b,51-4191.00
o_jobSkills/7ed341ec-d367-430e-b51a-d6bb8b5058c9,,2.A.2.c,51-4191.00
o_jobSkills/665b7d47-5ba2-4829-812b-2c2778375c00,,2.A.2.d,51-4191.00
o_jobSkills/ace857ce-c197-48cc-94cb-f1ec2cc5c2dc,,2.B.1.a,51-4191.00
o_jobSkills/fa052099-fb46-4325-b5a9-25d697062ea4,,2.B.1.b,51-4191.00
o_jobSkills/3a259798-8341-49eb-873a-b0c149818819,,2.B.1.c,51-4191.00
o_jobSkills/7d3c720d-9559-4ccd-a8ba-b8d6b05953a2,,2.B.1.d,51-4191.00
o_jobSkills/20c41bf4-38b1-468f-904f-895d8fa93b42,,2.B.1.e,51-4191.00
o_jobSkills/c42cef15-c13e-4a88-b378-f03c2d83f0a4,,2.B.1.f,51-4191.00
o_jobSkills/24cc1b73-9e1c-48f3-ab9a-011779d7a0aa,,2.B.2.i,51-4191.00
o_jobSkills/a033d3b7-0a97-4af8-a6a8-55b8298ac356,,2.B.3.a,51-4191.00
o_jobSkills/2dc8daa3-4eee-460b-bba0-0e1555c4b399,,2.B.3.b,51-4191.00
o_jobSkills/b29103b6-fef6-4023-bfa7-a3983427c450,,2.B.3.c,51-4191.00
o_jobSkills/68c72d6d-84df-4977-8efa-0857e9606eba,,2.B.3.d,51-4191.00
o_jobSkills/7a786f81-2bc9-4472-9ff3-d2f2e5eb15d9,,2.B.3.e,51-4191.00
o_jobSkills/cf41f58e-adc6-4540-884d-fa2bd2f9de19,,2.B.3.g,51-4191.00
o_jobSkills/608ef94c-9437-400b-9634-7bfc5daff427,,2.B.3.h,51-4191.00
o_jobSkills/bfd591c5-1b47-4941-b4c5-62c65387fba0,,2.B.3.j,51-4191.00
o_jobSkills/6541c420-6fdf-471e-903b-985683d69b7d,,2.B.3.k,51-4191.00
o_jobSkills/0c080d12-3df7-4fc6-8209-60f40cf23a34,,2.B.3.l,51-4191.00
o_jobSkills/2fe04457-d29a-48a5-aab2-7848d8239656,,2.B.3.m,51-4191.00
o_jobSkills/f87de445-21e3-4513-94f8-d64837f79311,,2.B.4.e,51-4191.00
o_jobSkills/cf205493-9dbd-436a-be0f-c470b71da76b,,2.B.4.g,51-4191.00
o_jobSkills/9ee435d7-0256-4283-9ed4-c711f243eb88,,2.B.4.h,51-4191.00
o_jobSkills/ef71f4c5-149a-4e25-96e0-72f9eadb1ff1,,2.B.5.a,51-4191.00
o_jobSkills/63590244-92d5-43e9-8636-e883071bf27c,,2.B.5.b,51-4191.00
o_jobSkills/50c373c8-2b66-4537-8d61-9c23cc20921b,,2.B.5.c,51-4191.00
o_jobSkills/949e80e3-7d1a-4c26-bd97-d0d069d1068f,,2.B.5.d,51-4191.00
o_jobSkills/a834b34c-58cd-4b3b-8239-ef7f78cb77a8,,2.A.1.a,51-4192.00
o_jobSkills/f7855db3-1900-4acf-b837-2eb85cb4c003,,2.A.1.b,51-4192.00
o_jobSkills/39d300d2-a410-464c-9728-afe1d5aa90af,,2.A.1.c,51-4192.00
o_jobSkills/3bc227f8-6ae2-4d1a-a998-67321e4cab8d,,2.A.1.d,51-4192.00
o_jobSkills/137c6238-3cae-4774-a532-da6142c494f7,,2.A.1.e,51-4192.00
o_jobSkills/2f049fca-a7c6-4c45-b4ea-28f5347e77c5,,2.A.1.f,51-4192.00
o_jobSkills/73651b8e-3b2d-4420-af80-a51f15bf296a,,2.A.2.a,51-4192.00
o_jobSkills/08c3b6b1-0590-4b0a-8ec3-3489dc864f8c,,2.A.2.b,51-4192.00
o_jobSkills/3ec59798-aecb-48dc-a893-058eea5d891a,,2.A.2.c,51-4192.00
o_jobSkills/76b6224d-b683-42db-8091-33a2605484e0,,2.A.2.d,51-4192.00
o_jobSkills/23aa315a-fdee-47f3-8ddf-1d966d9bbf2a,,2.B.1.a,51-4192.00
o_jobSkills/0dcf05e0-5ed1-46aa-8a77-16ecd0b7be57,,2.B.1.b,51-4192.00
o_jobSkills/191e5c60-4c4f-4b91-8c9a-9bb4a9b8615e,,2.B.1.c,51-4192.00
o_jobSkills/2a29f1dc-d926-4bae-900b-46e0fd42490f,,2.B.1.d,51-4192.00
o_jobSkills/af123876-df76-422d-a081-2dd1dd4c8172,,2.B.1.e,51-4192.00
o_jobSkills/5b38a1aa-1ded-4cfa-9833-26aca38b83d8,,2.B.1.f,51-4192.00
o_jobSkills/81c73bc4-968f-4d99-a563-e54f03570a26,,2.B.2.i,51-4192.00
o_jobSkills/4764d3aa-3066-47cf-ae00-7a39f99a6a49,,2.B.3.a,51-4192.00
o_jobSkills/4de63b37-9e1c-4087-b312-3348d634946b,,2.B.3.b,51-4192.00
o_jobSkills/79559be5-ac83-4f13-8e76-42dbebb5b9bc,,2.B.3.c,51-4192.00
o_jobSkills/d412bbe4-8624-4d87-b5da-45f0f4af8ac1,,2.B.3.d,51-4192.00
o_jobSkills/2eb9aac7-8993-4cf1-90ad-7e08e59eac42,,2.B.3.e,51-4192.00
o_jobSkills/09fb6a30-33d7-49c1-bb50-90dadcc2f8b5,,2.B.3.g,51-4192.00
o_jobSkills/35315537-f55c-4826-9d8a-39b911a18dd7,,2.B.3.h,51-4192.00
o_jobSkills/68873b6f-24f2-4e21-92d6-aaca3521bb47,,2.B.3.j,51-4192.00
o_jobSkills/575631ab-b587-429b-af31-3281434a200b,,2.B.3.k,51-4192.00
o_jobSkills/e6b02c99-b099-47a8-94d6-8666146603df,,2.B.3.l,51-4192.00
o_jobSkills/d3e67039-f5a5-4b9e-9986-f97bdba25735,,2.B.3.m,51-4192.00
o_jobSkills/0495be5f-522e-4684-b626-5a721ed4b062,,2.B.4.e,51-4192.00
o_jobSkills/7a308aa9-dc9a-4c73-8316-5429d4acc05d,,2.B.4.g,51-4192.00
o_jobSkills/0c95dac7-0c8f-47f7-ab81-688e9587e7f9,,2.B.4.h,51-4192.00
o_jobSkills/1085ce64-5c10-463c-be7f-860bdbb1aefd,,2.B.5.a,51-4192.00
o_jobSkills/b32a815f-1f1d-46cc-b7d1-fdd677146507,,2.B.5.b,51-4192.00
o_jobSkills/9c255f38-4487-4d5c-baae-02ac3006b248,,2.B.5.c,51-4192.00
o_jobSkills/06a1ba19-184e-463a-87b9-ebf6794b3029,,2.B.5.d,51-4192.00
o_jobSkills/6fa6390a-48c3-485b-97a3-0ccff6cf57dd,,2.A.1.a,51-4193.00
o_jobSkills/b11c7863-1f43-4e75-ad11-ca8008b835c3,,2.A.1.b,51-4193.00
o_jobSkills/c1ba9716-4fb3-4d66-b75d-5715309d7e2a,,2.A.1.c,51-4193.00
o_jobSkills/700bc707-6cc8-4722-9a3f-301c06e4bef9,,2.A.1.d,51-4193.00
o_jobSkills/cf743dca-b613-480a-bbda-57f3b8d1c244,,2.A.1.e,51-4193.00
o_jobSkills/c4b414c0-a75d-4596-b3c9-eca866f8d47d,,2.A.1.f,51-4193.00
o_jobSkills/57fd0775-2fbe-4c49-8c83-38600b676098,,2.A.2.a,51-4193.00
o_jobSkills/fbdcade0-ad07-457f-839a-ac6aa9705406,,2.A.2.b,51-4193.00
o_jobSkills/53919cf5-dbc9-4acb-b431-7c94ffa95460,,2.A.2.c,51-4193.00
o_jobSkills/54ffa3c5-49a3-438f-8db4-877848a08875,,2.A.2.d,51-4193.00
o_jobSkills/95a2f447-1445-4d7a-b39d-1ba7fd0a709f,,2.B.1.a,51-4193.00
o_jobSkills/caacaa00-45e0-4222-be5d-7638a722f21b,,2.B.1.b,51-4193.00
o_jobSkills/2dcaf027-6452-4f79-a5bd-de58f2422f9d,,2.B.1.c,51-4193.00
o_jobSkills/f93fc82f-c450-4670-915b-619443ee83fe,,2.B.1.d,51-4193.00
o_jobSkills/bbe4c53e-436a-4c6d-953a-649c00142fb4,,2.B.1.e,51-4193.00
o_jobSkills/022a2e4f-255e-4381-8b7b-22db8fbaf3d6,,2.B.1.f,51-4193.00
o_jobSkills/cfad58b7-b5e7-4c67-a078-5e7ab16123d7,,2.B.2.i,51-4193.00
o_jobSkills/ae085dec-a4ec-419c-8308-0fd3e7a0523d,,2.B.3.a,51-4193.00
o_jobSkills/00e3829b-40fd-4ba9-8cfa-d4a75a1ed040,,2.B.3.b,51-4193.00
o_jobSkills/c8bfc95b-8a4b-4ec3-9759-31aace3e7f1a,,2.B.3.c,51-4193.00
o_jobSkills/661c8ef2-0e66-40bc-810f-40d695801689,,2.B.3.d,51-4193.00
o_jobSkills/31f281f0-0ee0-4c77-89e7-59f56e2f5e18,,2.B.3.e,51-4193.00
o_jobSkills/711a4a69-a820-4708-8e5e-3b2a6d4bc294,,2.B.3.g,51-4193.00
o_jobSkills/5d98ab7d-451b-4c39-ac6c-f7699650199e,,2.B.3.h,51-4193.00
o_jobSkills/8b4ec02e-6a36-49cc-8da9-7fe025d9528b,,2.B.3.j,51-4193.00
o_jobSkills/08f59e2f-55da-43a6-ac51-58a9f103b91a,,2.B.3.k,51-4193.00
o_jobSkills/01881474-06d4-4ca1-ac15-d0578c56baf6,,2.B.3.l,51-4193.00
o_jobSkills/ce05bf91-76bd-4da1-a84f-67e602136e56,,2.B.3.m,51-4193.00
o_jobSkills/e4ca88fd-a6c7-4d3e-8fc6-229ee9cc5f5d,,2.B.4.e,51-4193.00
o_jobSkills/77bef991-06cc-43fb-8a90-91b17fec0402,,2.B.4.g,51-4193.00
o_jobSkills/fd420536-a4a8-46e0-8988-6cf43c9ae3ec,,2.B.4.h,51-4193.00
o_jobSkills/e70e32f0-611d-4376-a342-16f28d01dbfb,,2.B.5.a,51-4193.00
o_jobSkills/d4e0ad18-c954-409c-b1a7-d479e8d13a05,,2.B.5.b,51-4193.00
o_jobSkills/d478ff10-ff10-42ba-b442-77bdf7521dd0,,2.B.5.c,51-4193.00
o_jobSkills/f53c2c48-8590-4bb2-ab35-82d1ea2e8f6b,,2.B.5.d,51-4193.00
o_jobSkills/a979dcb0-0876-47a3-b136-bf4d3fbabc82,,2.A.1.a,51-4194.00
o_jobSkills/392112f5-8fcf-4d35-87f0-de9907768830,,2.A.1.b,51-4194.00
o_jobSkills/96d70c82-14cc-4600-b69c-e176244aa1a0,,2.A.1.c,51-4194.00
o_jobSkills/4ebe9630-1f3a-45ab-a4d3-94e5a61bfc02,,2.A.1.d,51-4194.00
o_jobSkills/98f2a500-3491-4816-b219-d67d754721b4,,2.A.1.e,51-4194.00
o_jobSkills/111fa559-7a95-4418-bbf1-53631b3ab282,,2.A.1.f,51-4194.00
o_jobSkills/5237914b-2894-4f4b-ad98-8a4ffaa4cc56,,2.A.2.a,51-4194.00
o_jobSkills/188197b6-cc68-4d38-ad71-16aca3e050b0,,2.A.2.b,51-4194.00
o_jobSkills/ee57a3d8-44df-43ff-acbf-23e3cdd1d279,,2.A.2.c,51-4194.00
o_jobSkills/fa18cd46-afab-4497-af26-8eae649781fa,,2.A.2.d,51-4194.00
o_jobSkills/dd5e2a72-60a3-4e5c-a8e1-a80cf0fdef2c,,2.B.1.a,51-4194.00
o_jobSkills/915e801e-1a2b-49ac-a73a-930bf7e87269,,2.B.1.b,51-4194.00
o_jobSkills/90f095b4-a53d-425e-a340-be392b6a3710,,2.B.1.c,51-4194.00
o_jobSkills/a2f4326a-24c2-478d-ae51-f5db4b0d3e96,,2.B.1.d,51-4194.00
o_jobSkills/29fd3930-79d7-4524-a0c1-e67d33dbe190,,2.B.1.e,51-4194.00
o_jobSkills/a2c10dc5-7167-414e-85aa-9ca6bc366673,,2.B.1.f,51-4194.00
o_jobSkills/36c47633-4075-4e8c-b06f-5ab10d98d7b1,,2.B.2.i,51-4194.00
o_jobSkills/8ccba5a8-85c0-42ff-9e0b-4af234c7024b,,2.B.3.a,51-4194.00
o_jobSkills/b168b538-7819-431d-b342-064e438ec424,,2.B.3.b,51-4194.00
o_jobSkills/333d9b82-0459-4497-923a-1d43dff0dbeb,,2.B.3.c,51-4194.00
o_jobSkills/541abe32-64bb-46f4-a8fb-eb0f265b5527,,2.B.3.d,51-4194.00
o_jobSkills/f8a59207-2113-415e-93f5-98d8da7dcaa3,,2.B.3.e,51-4194.00
o_jobSkills/4421b893-0f4c-4d0e-b8d2-85dbcf556bde,,2.B.3.g,51-4194.00
o_jobSkills/ac84331a-5f63-413e-88eb-c227777762fe,,2.B.3.h,51-4194.00
o_jobSkills/4430d9de-a65d-482b-aa12-db495190b41b,,2.B.3.j,51-4194.00
o_jobSkills/fa43c7e1-16cc-4596-9a3e-437112bdacc4,,2.B.3.k,51-4194.00
o_jobSkills/29aaf2a3-5ccd-4919-be5a-0f2dbc05772e,,2.B.3.l,51-4194.00
o_jobSkills/7c6ba791-c7c9-479c-bb9b-49245c2587f5,,2.B.3.m,51-4194.00
o_jobSkills/845cc546-9fc2-4489-badd-801dcf2e2e8b,,2.B.4.e,51-4194.00
o_jobSkills/f9a3454e-ecc8-47fd-b48a-800498afcb84,,2.B.4.g,51-4194.00
o_jobSkills/99db537b-81e2-4636-b6f5-b4087649f8a8,,2.B.4.h,51-4194.00
o_jobSkills/a0760da3-8d2c-4284-89b2-d46803d37452,,2.B.5.a,51-4194.00
o_jobSkills/5d3c92b6-8eac-4d82-a96c-0867939b70a3,,2.B.5.b,51-4194.00
o_jobSkills/dd165786-66e3-4858-bc72-e1042c9384d9,,2.B.5.c,51-4194.00
o_jobSkills/8eaf4666-5111-4f86-8cf1-16b637addc00,,2.B.5.d,51-4194.00
o_jobSkills/50657e65-1093-4ae4-9588-61b441caa9c8,,2.A.1.a,51-5111.00
o_jobSkills/3f003647-36e5-47dc-ab79-4c5d8ac6eec1,,2.A.1.b,51-5111.00
o_jobSkills/8ed1a215-c9e6-4181-bed2-c7a3034b49bd,,2.A.1.c,51-5111.00
o_jobSkills/5a2230dc-d1ab-414c-b980-d76d611ab150,,2.A.1.d,51-5111.00
o_jobSkills/1810cc4f-5459-49c4-a66f-031c7cf42567,,2.A.1.e,51-5111.00
o_jobSkills/b347881e-e5be-410a-98c0-271f58fe1b0d,,2.A.1.f,51-5111.00
o_jobSkills/60ad2ef9-4b24-4604-88e5-2d0b56046565,,2.A.2.a,51-5111.00
o_jobSkills/5a3acc37-24ed-482e-ada4-db5a8e2fe976,,2.A.2.b,51-5111.00
o_jobSkills/fe9c76e8-5ac0-4fde-93e8-783e30cabc3d,,2.A.2.c,51-5111.00
o_jobSkills/d4e3a748-3f25-4c21-b325-ad66197637ba,,2.A.2.d,51-5111.00
o_jobSkills/cd33edb1-1b82-4e29-858e-306b024f8671,,2.B.1.a,51-5111.00
o_jobSkills/8a946587-76c5-4c94-b5d9-dcb12865d46f,,2.B.1.b,51-5111.00
o_jobSkills/76a10993-304e-4e46-90a2-fd8e7bfd96b8,,2.B.1.c,51-5111.00
o_jobSkills/57e7ee46-d6a1-4400-8f87-57b7b68a5def,,2.B.1.d,51-5111.00
o_jobSkills/03bb60d0-82e6-495e-bb45-3be6d0067ff8,,2.B.1.e,51-5111.00
o_jobSkills/4848af9c-7a12-40bd-9110-ec893874a76d,,2.B.1.f,51-5111.00
o_jobSkills/99994f4a-9bb0-4ac4-983d-b749ebce38ea,,2.B.2.i,51-5111.00
o_jobSkills/1fc85a35-1136-4a02-bde9-ba69b4a0a99a,,2.B.3.a,51-5111.00
o_jobSkills/fb112e5b-7177-46a8-a45a-6015832f30a6,,2.B.3.b,51-5111.00
o_jobSkills/86412fa5-5a7c-4f71-8bf0-e6b7f31f1028,,2.B.3.c,51-5111.00
o_jobSkills/3c3ffc2f-a26c-4891-88e9-cc4d7c60db36,,2.B.3.d,51-5111.00
o_jobSkills/6e4d3ac7-8a3b-4716-baa3-c8c6c28bce90,,2.B.3.e,51-5111.00
o_jobSkills/2c364493-1e06-40f9-ad89-6e73a54f4fc5,,2.B.3.g,51-5111.00
o_jobSkills/aeb11e06-d8ec-46a8-8d1c-79afd63db67d,,2.B.3.h,51-5111.00
o_jobSkills/f0ccc019-2148-4326-ac7d-82cc6d107d97,,2.B.3.j,51-5111.00
o_jobSkills/d48ef16c-1fca-43cf-aa4f-9e89433556ce,,2.B.3.k,51-5111.00
o_jobSkills/e7408ffe-6647-44ce-848b-7dcb6b7aa16d,,2.B.3.l,51-5111.00
o_jobSkills/8277f29e-2596-47f0-956b-babdbcad8584,,2.B.3.m,51-5111.00
o_jobSkills/d045118c-4f2a-4204-a74e-6952b7a98407,,2.B.4.e,51-5111.00
o_jobSkills/104a4c82-2df4-4538-847b-e359f2dc7b3a,,2.B.4.g,51-5111.00
o_jobSkills/e3f4ad59-dafd-4fa1-854e-085167bd364f,,2.B.4.h,51-5111.00
o_jobSkills/27dde22a-89bb-44c9-9fe2-f1ba444fec22,,2.B.5.a,51-5111.00
o_jobSkills/e496476d-2331-496f-a4e8-c2c9f53a55bf,,2.B.5.b,51-5111.00
o_jobSkills/ecc8c0ef-ce02-4add-b376-8a2fbba18cd3,,2.B.5.c,51-5111.00
o_jobSkills/b7fb4d3c-6a0a-405b-91d3-9ccacb5016bc,,2.B.5.d,51-5111.00
o_jobSkills/84b4d697-7db4-46c7-b3b8-70bd9751aa7b,,2.A.1.a,51-5112.00
o_jobSkills/e7a9ae00-82c2-42f3-b0f0-72c235631267,,2.A.1.b,51-5112.00
o_jobSkills/0a3eb301-ef11-4e55-a345-2502c6104730,,2.A.1.c,51-5112.00
o_jobSkills/93eff9ec-9b65-4956-b622-8ffa3ffa613d,,2.A.1.d,51-5112.00
o_jobSkills/333e43df-72ba-4e52-8e14-22228d4ebebc,,2.A.1.e,51-5112.00
o_jobSkills/b6fa189e-85f6-422e-b75b-3b01d21bf46f,,2.A.1.f,51-5112.00
o_jobSkills/fc03c8d1-e16e-4201-96d2-897de325f91c,,2.A.2.a,51-5112.00
o_jobSkills/3deef3d6-36e2-425e-a9b7-d0f4471e4dba,,2.A.2.b,51-5112.00
o_jobSkills/eaab9463-d339-4e7c-ae31-451a38e4a8a1,,2.A.2.c,51-5112.00
o_jobSkills/97859ff9-70ca-409a-a837-72648e83307c,,2.A.2.d,51-5112.00
o_jobSkills/ee51646e-1de8-4d3b-9a12-c1f096a68439,,2.B.1.a,51-5112.00
o_jobSkills/fb1bfa81-b08a-471e-8a43-263fee9db92c,,2.B.1.b,51-5112.00
o_jobSkills/71b45093-0348-40e8-93ed-ad160ba5888b,,2.B.1.c,51-5112.00
o_jobSkills/11cac120-c5a1-4f5c-98a6-2595f9985875,,2.B.1.d,51-5112.00
o_jobSkills/b1a68573-4809-4ace-86e0-540ff30e38ad,,2.B.1.e,51-5112.00
o_jobSkills/6729e65d-c80a-4353-af77-3c113c27f7ef,,2.B.1.f,51-5112.00
o_jobSkills/54767322-3122-4b6e-9494-8889370a7d10,,2.B.2.i,51-5112.00
o_jobSkills/38d0125c-7902-4a4d-811a-b52c412ef577,,2.B.3.a,51-5112.00
o_jobSkills/bf3ea6be-3c6b-4af9-802c-d0f8a280b68a,,2.B.3.b,51-5112.00
o_jobSkills/85b986d2-f4bc-4c4c-b8f2-4a5a106a58f6,,2.B.3.c,51-5112.00
o_jobSkills/fa88e218-71a8-4a35-b8c6-9c66cc37e547,,2.B.3.d,51-5112.00
o_jobSkills/3b69c231-e2f6-4811-9818-14da68037ea1,,2.B.3.e,51-5112.00
o_jobSkills/367b2488-4337-405d-9d19-9ee2ed8e9cb4,,2.B.3.g,51-5112.00
o_jobSkills/f42baa98-5c79-41b8-aa9d-a983c28a30f7,,2.B.3.h,51-5112.00
o_jobSkills/f4b3ce9d-f499-45e3-959f-5b7f4429f301,,2.B.3.j,51-5112.00
o_jobSkills/f67d706f-70e9-4d34-a765-58e863465e3b,,2.B.3.k,51-5112.00
o_jobSkills/9915dab9-e200-41d0-a4a2-b3e120de50ac,,2.B.3.l,51-5112.00
o_jobSkills/9063b8f0-6574-4e37-8bdc-0ae5403bcedb,,2.B.3.m,51-5112.00
o_jobSkills/8a1af06c-ddae-4871-90bd-a56a9fdd47c1,,2.B.4.e,51-5112.00
o_jobSkills/31e63734-c30f-4846-9b2a-c53691182183,,2.B.4.g,51-5112.00
o_jobSkills/5ffb8da0-2944-4aee-ab2d-fc759613f13f,,2.B.4.h,51-5112.00
o_jobSkills/baa42f0f-24d8-4cee-adc2-2861700691ed,,2.B.5.a,51-5112.00
o_jobSkills/83f52c49-4832-4354-9976-6b3190ad485b,,2.B.5.b,51-5112.00
o_jobSkills/387dd492-9dda-4d81-9a35-35802adf25a3,,2.B.5.c,51-5112.00
o_jobSkills/1bd2fe8d-b04d-41c3-8e6e-744d960e34cc,,2.B.5.d,51-5112.00
o_jobSkills/ac6f5425-8b6f-4fb0-85af-eec65d6ad4ec,,2.A.1.a,51-5113.00
o_jobSkills/cb7c1041-6aa6-43e2-a14e-fd81806b030e,,2.A.1.b,51-5113.00
o_jobSkills/76754b78-dbc2-4288-b0cb-843cb1fcf6bf,,2.A.1.c,51-5113.00
o_jobSkills/838ca62e-03c8-4415-bb2c-a56f06bcea43,,2.A.1.d,51-5113.00
